country_name,date,action_form
italy,2015-05-14,strikes
italy,2015-05-18,violent protest
italy,2015-05-19,demonstrations
italy,2015-05-19,violent protest
italy,2015-05-24,strikes
italy,2015-06-06,demonstrations
italy,2015-06-06,demonstrations
italy,2015-06-06,demonstrations
italy,2015-06-12,"confrontations, blockades"
italy,2015-06-13,demonstrations
italy,2015-06-13,other protest
italy,2015-06-13,"confrontations, blockades"
italy,2015-06-20,demonstrations
italy,2015-06-20,demonstrations
italy,2015-06-21,demonstrations
italy,2015-06-26,demonstrations
italy,2015-06-27,demonstrations
italy,2015-06-27,demonstrations
italy,2015-06-27,demonstrations
italy,2015-06-30,demonstrations
italy,2015-07-02,strikes
italy,2015-07-03,demonstrations
italy,2015-07-07,demonstrations
italy,2015-07-07,"confrontations, blockades"
italy,2015-08-13,violent protest
italy,2015-09-07,demonstrations
italy,2015-09-07,demonstrations
italy,2015-09-11,demonstrations
italy,2015-09-11,demonstrations
italy,2015-09-11,demonstrations
italy,2015-09-11,demonstrations
italy,2015-09-18,strikes
italy,2015-10-02,strikes
italy,2015-10-02,violent protest
italy,2015-10-02,demonstrations
italy,2015-10-02,demonstrations
italy,2015-10-02,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,violent protest
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-09,demonstrations
italy,2015-10-27,strikes
italy,2015-11-06,strikes
italy,2015-11-08,demonstrations
italy,2015-11-08,violent protest
italy,2015-11-09,strikes
italy,2015-11-10,strikes
italy,2015-11-13,demonstrations
italy,2015-11-13,demonstrations
italy,2015-11-13,violent protest
italy,2015-11-13,demonstrations
italy,2015-11-13,demonstrations
italy,2015-11-13,violent protest
italy,2015-11-16,demonstrations
italy,2015-11-17,demonstrations
italy,2015-11-17,demonstrations
italy,2015-11-17,demonstrations
italy,2015-11-17,demonstrations
italy,2015-11-20,demonstrations
italy,2015-11-20,demonstrations
italy,2015-11-29,demonstrations
italy,2015-12-09,strikes
italy,2015-12-16,strikes
latvia,2000-01-13,demonstrations
latvia,2000-01-27,other protest
latvia,2000-02-01,demonstrations
latvia,2000-02-17,"confrontations, blockades"
latvia,2000-03-03,demonstrations
latvia,2000-03-03,"petitions, symbolic actions"
latvia,2000-03-13,demonstrations
latvia,2000-03-20,demonstrations
latvia,2000-05-30,demonstrations
latvia,2000-05-31,"petitions, symbolic actions"
latvia,2000-06-16,demonstrations
latvia,2000-07-03,demonstrations
latvia,2000-07-03,demonstrations
latvia,2000-07-05,"confrontations, blockades"
latvia,2000-07-05,demonstrations
latvia,2000-07-06,demonstrations
latvia,2000-07-10,demonstrations
latvia,2000-07-13,demonstrations
latvia,2000-07-24,"petitions, symbolic actions"
latvia,2000-07-26,"petitions, symbolic actions"
latvia,2000-08-17,violent protest
latvia,2000-08-18,violent protest
latvia,2000-10-04,violent protest
latvia,2000-11-17,"confrontations, blockades"
latvia,2000-12-01,demonstrations
latvia,2001-03-09,demonstrations
latvia,2001-03-09,"petitions, symbolic actions"
latvia,2001-03-10,other protest
latvia,2001-03-11,"petitions, symbolic actions"
latvia,2001-03-29,demonstrations
latvia,2001-04-02,"petitions, symbolic actions"
latvia,2001-04-02,demonstrations
latvia,2001-04-11,other protest
latvia,2001-05-01,strikes
latvia,2001-05-09,demonstrations
latvia,2001-05-21,"confrontations, blockades"
latvia,2001-05-23,other protest
latvia,2001-05-28,"confrontations, blockades"
latvia,2001-06-26,violent protest
latvia,2001-07-17,violent protest
latvia,2001-08-21,demonstrations
latvia,2001-09-25,"petitions, symbolic actions"
latvia,2001-11-01,"petitions, symbolic actions"
latvia,2001-11-08,"petitions, symbolic actions"
latvia,2001-11-08,violent protest
latvia,2001-11-08,violent protest
latvia,2001-11-13,"petitions, symbolic actions"
latvia,2001-12-13,violent protest
latvia,2002-01-07,"petitions, symbolic actions"
latvia,2002-01-25,demonstrations
latvia,2002-03-12,"petitions, symbolic actions"
latvia,2002-03-26,other protest
latvia,2002-04-24,violent protest
latvia,2002-05-01,demonstrations
latvia,2002-05-01,demonstrations
latvia,2002-05-08,demonstrations
latvia,2002-05-08,"petitions, symbolic actions"
latvia,2002-05-22,strikes
latvia,2002-06-06,demonstrations
latvia,2002-06-17,demonstrations
latvia,2002-06-17,demonstrations
latvia,2002-06-21,"petitions, symbolic actions"
latvia,2002-06-26,demonstrations
latvia,2002-06-26,"petitions, symbolic actions"
latvia,2002-07-01,demonstrations
latvia,2002-07-05,violent protest
latvia,2002-07-05,demonstrations
latvia,2002-07-18,demonstrations
latvia,2002-08-23,demonstrations
latvia,2002-09-02,demonstrations
latvia,2002-09-02,"petitions, symbolic actions"
latvia,2002-09-05,demonstrations
latvia,2002-09-11,demonstrations
latvia,2002-09-18,strikes
latvia,2002-09-18,demonstrations
latvia,2002-09-27,demonstrations
latvia,2002-10-15,demonstrations
latvia,2002-10-29,demonstrations
latvia,2002-11-05,demonstrations
latvia,2002-11-06,demonstrations
latvia,2002-11-08,demonstrations
latvia,2002-11-18,demonstrations
latvia,2003-01-23,demonstrations
latvia,2003-02-28,demonstrations
latvia,2003-03-06,demonstrations
latvia,2003-03-11,demonstrations
latvia,2003-03-12,demonstrations
latvia,2003-03-27,demonstrations
latvia,2003-03-28,demonstrations
latvia,2003-03-28,demonstrations
latvia,2003-04-10,demonstrations
latvia,2003-04-11,demonstrations
latvia,2003-05-01,demonstrations
latvia,2003-05-04,demonstrations
latvia,2003-05-04,demonstrations
latvia,2003-05-05,demonstrations
latvia,2003-05-21,demonstrations
latvia,2003-05-23,demonstrations
latvia,2003-05-24,demonstrations
latvia,2003-05-30,"confrontations, blockades"
latvia,2003-06-07,demonstrations
latvia,2003-06-17,demonstrations
latvia,2003-07-01,"petitions, symbolic actions"
latvia,2003-07-09,demonstrations
latvia,2003-07-17,demonstrations
latvia,2003-08-20,demonstrations
latvia,2003-08-23,demonstrations
latvia,2003-09-05,demonstrations
latvia,2003-09-15,demonstrations
latvia,2003-09-19,demonstrations
latvia,2003-10-15,demonstrations
latvia,2003-11-06,"petitions, symbolic actions"
latvia,2003-11-27,demonstrations
latvia,2003-12-04,demonstrations
latvia,2004-01-01,demonstrations
latvia,2004-01-05,violent protest
latvia,2004-01-10,demonstrations
latvia,2004-01-26,demonstrations
latvia,2004-02-05,demonstrations
latvia,2004-02-11,demonstrations
latvia,2004-02-11,strikes
latvia,2004-02-21,demonstrations
latvia,2004-09-01,demonstrations
latvia,2004-11-01,strikes
latvia,2005-01-01,demonstrations
latvia,2005-01-01,demonstrations
latvia,2005-01-01,"confrontations, blockades"
latvia,2005-01-01,violent protest
latvia,2005-01-16,"petitions, symbolic actions"
latvia,2005-02-10,demonstrations
latvia,2005-02-10,demonstrations
latvia,2005-03-16,violent protest
latvia,2005-03-16,"confrontations, blockades"
latvia,2005-03-16,demonstrations
latvia,2005-03-16,demonstrations
latvia,2005-05-01,demonstrations
latvia,2005-05-01,demonstrations
latvia,2005-06-02,demonstrations
latvia,2005-07-01,demonstrations
latvia,2005-07-01,demonstrations
latvia,2005-07-23,"confrontations, blockades"
latvia,2005-07-23,demonstrations
latvia,2005-08-01,strikes
latvia,2005-08-16,strikes
latvia,2005-10-01,demonstrations
latvia,2006-01-01,demonstrations
latvia,2006-01-01,violent protest
latvia,2006-01-01,demonstrations
latvia,2006-01-01,demonstrations
latvia,2006-02-22,demonstrations
latvia,2006-03-16,demonstrations
latvia,2006-03-16,violent protest
latvia,2006-03-16,demonstrations
latvia,2006-03-25,"confrontations, blockades"
latvia,2006-03-25,demonstrations
latvia,2006-06-01,demonstrations
latvia,2006-06-01,demonstrations
latvia,2006-06-22,violent protest
latvia,2006-06-22,demonstrations
latvia,2006-07-01,violent protest
latvia,2006-07-01,"confrontations, blockades"
latvia,2006-07-01,demonstrations
latvia,2006-07-21,demonstrations
latvia,2006-07-21,demonstrations
latvia,2006-07-22,demonstrations
latvia,2006-07-22,demonstrations
latvia,2006-07-22,"petitions, symbolic actions"
latvia,2006-07-22,"petitions, symbolic actions"
latvia,2006-07-22,violent protest
latvia,2006-07-27,"petitions, symbolic actions"
latvia,2006-07-30,demonstrations
latvia,2006-07-30,violent protest
latvia,2006-09-06,"petitions, symbolic actions"
latvia,2006-09-18,demonstrations
latvia,2006-09-19,demonstrations
latvia,2006-09-20,other protest
latvia,2006-10-09,demonstrations
latvia,2006-10-17,"petitions, symbolic actions"
latvia,2006-10-18,demonstrations
latvia,2006-10-18,"petitions, symbolic actions"
latvia,2006-11-01,demonstrations
latvia,2006-11-10,demonstrations
latvia,2006-11-16,demonstrations
latvia,2006-11-21,other protest
latvia,2006-11-21,demonstrations
latvia,2006-11-21,violent protest
latvia,2006-11-27,demonstrations
latvia,2006-11-27,demonstrations
latvia,2006-11-29,"petitions, symbolic actions"
latvia,2006-12-12,"confrontations, blockades"
latvia,2006-12-14,demonstrations
latvia,2007-01-01,demonstrations
latvia,2007-01-01,demonstrations
latvia,2007-01-11,strikes
latvia,2007-01-11,demonstrations
latvia,2007-01-11,demonstrations
latvia,2007-01-19,"petitions, symbolic actions"
latvia,2007-01-25,demonstrations
latvia,2007-01-25,"petitions, symbolic actions"
latvia,2007-01-27,demonstrations
latvia,2007-01-29,"petitions, symbolic actions"
latvia,2007-03-07,strikes
latvia,2007-03-07,demonstrations
latvia,2007-03-15,demonstrations
latvia,2007-03-16,demonstrations
latvia,2007-03-16,demonstrations
latvia,2007-03-16,demonstrations
latvia,2007-03-16,violent protest
latvia,2007-03-16,other protest
latvia,2007-03-16,demonstrations
latvia,2007-03-16,violent protest
latvia,2007-04-03,"petitions, symbolic actions"
latvia,2007-04-16,demonstrations
latvia,2007-04-19,"petitions, symbolic actions"
latvia,2007-04-19,demonstrations
latvia,2007-04-26,other protest
latvia,2007-04-26,demonstrations
latvia,2007-05-01,demonstrations
latvia,2007-05-08,demonstrations
latvia,2007-05-09,demonstrations
latvia,2007-05-09,demonstrations
latvia,2007-05-16,"petitions, symbolic actions"
latvia,2007-05-17,"confrontations, blockades"
latvia,2007-05-31,demonstrations
latvia,2007-06-03,demonstrations
latvia,2007-06-03,"petitions, symbolic actions"
latvia,2007-06-03,demonstrations
latvia,2007-06-03,demonstrations
latvia,2007-06-03,"petitions, symbolic actions"
latvia,2007-06-03,violent protest
latvia,2007-06-11,"confrontations, blockades"
latvia,2007-07-07,"petitions, symbolic actions"
latvia,2007-07-23,"confrontations, blockades"
latvia,2007-09-01,demonstrations
latvia,2007-09-01,strikes
latvia,2007-09-01,"petitions, symbolic actions"
latvia,2007-09-08,demonstrations
latvia,2007-09-10,strikes
latvia,2007-10-09,strikes
latvia,2007-10-11,strikes
latvia,2007-10-15,demonstrations
latvia,2007-10-18,demonstrations
latvia,2007-10-18,demonstrations
latvia,2007-10-23,strikes
latvia,2007-10-24,demonstrations
latvia,2007-11-02,demonstrations
latvia,2007-11-03,demonstrations
latvia,2007-11-13,violent protest
latvia,2007-12-01,demonstrations
latvia,2008-01-01,demonstrations
latvia,2008-01-01,demonstrations
latvia,2008-01-13,demonstrations
latvia,2008-01-14,"petitions, symbolic actions"
latvia,2008-02-06,"petitions, symbolic actions"
latvia,2008-02-15,"petitions, symbolic actions"
latvia,2008-03-12,"petitions, symbolic actions"
latvia,2008-03-15,"petitions, symbolic actions"
latvia,2008-03-15,demonstrations
latvia,2008-03-16,demonstrations
latvia,2008-03-16,demonstrations
latvia,2008-03-16,demonstrations
latvia,2008-03-16,demonstrations
latvia,2008-03-17,"petitions, symbolic actions"
latvia,2008-03-19,"petitions, symbolic actions"
latvia,2008-04-01,"petitions, symbolic actions"
latvia,2008-04-10,demonstrations
latvia,2008-04-16,"petitions, symbolic actions"
latvia,2008-04-18,"petitions, symbolic actions"
latvia,2008-04-25,demonstrations
latvia,2008-05-15,demonstrations
latvia,2008-05-15,demonstrations
latvia,2008-05-17,"petitions, symbolic actions"
latvia,2008-05-17,demonstrations
latvia,2008-05-30,demonstrations
latvia,2008-05-30,strikes
latvia,2008-05-30,"petitions, symbolic actions"
latvia,2008-05-30,demonstrations
latvia,2008-05-31,demonstrations
latvia,2008-06-04,demonstrations
latvia,2008-06-10,other protest
latvia,2008-06-18,"petitions, symbolic actions"
latvia,2008-06-18,"petitions, symbolic actions"
latvia,2008-06-29,"petitions, symbolic actions"
latvia,2008-06-30,"petitions, symbolic actions"
latvia,2008-07-09,"petitions, symbolic actions"
latvia,2008-08-02,"petitions, symbolic actions"
latvia,2008-08-11,demonstrations
latvia,2008-08-11,violent protest
latvia,2008-08-11,demonstrations
latvia,2008-08-26,demonstrations
latvia,2008-08-28,strikes
latvia,2008-09-10,demonstrations
latvia,2008-09-26,demonstrations
latvia,2008-09-26,strikes
latvia,2008-09-26,demonstrations
latvia,2008-09-26,strikes
latvia,2008-10-01,strikes
latvia,2008-10-04,demonstrations
latvia,2008-10-30,demonstrations
latvia,2008-10-30,demonstrations
latvia,2008-10-30,strikes
latvia,2008-12-11,"petitions, symbolic actions"
latvia,2009-01-01,demonstrations
latvia,2009-01-01,violent protest
latvia,2009-01-01,demonstrations
latvia,2009-01-05,violent protest
latvia,2009-01-09,demonstrations
latvia,2009-01-13,violent protest
latvia,2009-01-13,demonstrations
latvia,2009-01-13,violent protest
latvia,2009-01-16,demonstrations
latvia,2009-01-16,"petitions, symbolic actions"
latvia,2009-01-17,violent protest
latvia,2009-01-18,violent protest
latvia,2009-01-19,demonstrations
latvia,2009-01-23,violent protest
latvia,2009-01-25,demonstrations
latvia,2009-01-27,demonstrations
latvia,2009-01-27,demonstrations
latvia,2009-01-29,"confrontations, blockades"
latvia,2009-01-31,demonstrations
latvia,2009-02-01,demonstrations
latvia,2009-02-01,"confrontations, blockades"
latvia,2009-02-01,demonstrations
latvia,2009-02-03,"petitions, symbolic actions"
latvia,2009-02-03,strikes
latvia,2009-02-03,"petitions, symbolic actions"
latvia,2009-02-03,demonstrations
latvia,2009-02-05,demonstrations
latvia,2009-02-21,"petitions, symbolic actions"
latvia,2009-03-03,demonstrations
latvia,2009-03-05,demonstrations
latvia,2009-03-05,"petitions, symbolic actions"
latvia,2009-03-07,"petitions, symbolic actions"
latvia,2009-03-16,demonstrations
latvia,2009-03-16,"petitions, symbolic actions"
latvia,2009-03-16,demonstrations
latvia,2009-03-16,"petitions, symbolic actions"
latvia,2009-04-01,"petitions, symbolic actions"
latvia,2009-04-02,demonstrations
latvia,2009-04-14,other protest
latvia,2009-04-23,demonstrations
latvia,2009-04-23,"petitions, symbolic actions"
latvia,2009-04-24,"petitions, symbolic actions"
latvia,2009-04-28,"petitions, symbolic actions"
latvia,2009-05-01,demonstrations
latvia,2009-05-05,demonstrations
latvia,2009-05-05,"petitions, symbolic actions"
latvia,2009-05-09,other protest
latvia,2009-05-15,demonstrations
latvia,2009-05-15,demonstrations
latvia,2009-05-16,demonstrations
latvia,2009-05-16,other protest
latvia,2009-05-16,demonstrations
latvia,2009-05-23,demonstrations
latvia,2009-05-31,demonstrations
latvia,2009-06-12,demonstrations
latvia,2009-06-16,demonstrations
latvia,2009-06-17,demonstrations
latvia,2009-06-18,demonstrations
latvia,2009-06-18,demonstrations
latvia,2009-06-18,demonstrations
latvia,2009-06-18,demonstrations
latvia,2009-06-18,demonstrations
latvia,2009-07-15,demonstrations
latvia,2009-07-17,"petitions, symbolic actions"
latvia,2009-07-27,"petitions, symbolic actions"
latvia,2009-08-06,demonstrations
latvia,2009-08-28,other protest
latvia,2009-08-31,demonstrations
latvia,2009-08-31,"confrontations, blockades"
latvia,2009-09-17,demonstrations
latvia,2009-11-11,demonstrations
latvia,2009-11-30,demonstrations
latvia,2009-11-30,other protest
latvia,2009-12-01,demonstrations
latvia,2009-12-01,demonstrations
latvia,2009-12-01,demonstrations
latvia,2009-12-08,"petitions, symbolic actions"
latvia,2009-12-08,demonstrations
latvia,2009-12-21,"confrontations, blockades"
latvia,2009-12-23,"petitions, symbolic actions"
latvia,2009-12-23,demonstrations
latvia,2010-01-01,violent protest
latvia,2010-01-13,other protest
latvia,2010-01-13,demonstrations
latvia,2010-01-13,demonstrations
latvia,2010-01-23,demonstrations
latvia,2010-03-04,demonstrations
latvia,2010-03-15,"petitions, symbolic actions"
latvia,2010-03-15,"petitions, symbolic actions"
latvia,2010-03-16,demonstrations
latvia,2010-03-16,violent protest
